attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,key_resp.rt,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,1,11,7,,,,,,,,,,,,,,,3s,477.88038460793905,478.879644830944,478.8737996129785,None,479.8732318528928,482.5095664670225,479.8732318528928,482.5095664670225,482.5095664670225,None,482.5095664670225,None,space,482.5095664670225,None,2.6333,482.90411532181315,None,0.26216433313675225,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,1,2,12,3,,,,,,,,,,,,,,,3s,483.9584081508219,484.9586383779533,484.94562242599204,None,485.9460128399078,486.97068363893777,485.9460128399078,486.97068363893777,486.97068363893777,None,486.97068363893777,None,space,486.97068363893777,None,1.0252,487.4434282418806,None,0.33702395390719175,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,3,13,6,,,,,,,,,,,,,,,3s,488.49173456290737,489.4920073458925,489.47998103895225,None,490.47899801889434,493.2071615268942,490.47899801889434,493.2071615268942,493.2071615268942,None,493.2071615268942,None,space,493.2071615268942,None,2.7275,493.65509820287116,None,0.30855206097476184,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,4,14,5,,,,,,,,,,,,,,,3s,494.7107031168416,495.71601596986875,495.70313346688636,None,496.703913011821,497.97654740302823,496.703913011821,497.97654740302823,497.97654740302823,None,497.97654740302823,None,space,497.97654740302823,None,1.2714,498.46059609088115,None,0.3471587859094143,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,5,15,4,,,,,,,,,,,,,,,3s,499.50935945590027,500.5093232479412,500.49785298202187,None,501.5029971979093,504.4684892180376,501.5029971979093,504.4684892180376,504.46245330385864,None,504.46245330385864,None,space,504.46245330385864,None,2.9606,504.848471629899,None,0.2532586718443781,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,6,16,1,,,,,,,,,,,,,,,3s,505.89796524797566,506.8978607158642,506.8916096938774,None,507.89195723994635,509.709239047952,507.89195723994635,509.709239047952,509.709239047952,None,509.709239047952,None,space,509.709239047952,None,1.8165,510.1339499959722,None,0.2865401040762663,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,1,7,17,0,,,,,,,,,,,,,,,3s,511.1941828678828,512.1943654208444,512.1824640028644,None,513.1820120448247,515.4017194949556,513.1820120448247,515.4017194949556,515.3954731919803,None,515.3954731919803,None,space,515.3954731919803,None,2.2136,515.8062447640114,None,0.2722355858422816,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,8,18,8,,,,,,,,,,,,,,,3s,516.8674451168627,517.8671106479596,517.8547521468718,None,518.8549229779746,521.6370065028314,518.8549229779746,521.6370065028314,521.6370065028314,None,521.6370065028314,None,space,521.6370065028314,None,2.7792,522.0672456850298,None,0.29471321613527834,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,9,19,2,,,,,,,,,,,,,,,3s,523.1227688859217,524.1274381338153,524.1152117149904,None,525.1148166148923,526.8259863168932,525.1148166148923,526.8259863168932,526.8200441359077,None,526.8200441359077,None,space,526.8200441359077,None,1.7049,527.26160625997,None,0.3036712419707328,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,1.0,0.75,1,0,0,0,0,3,0,3,0,0,0,0,8,,,,,,,,,528.1580623069312,None,528.1580623069312,None,528.1580623069312,None,5s,529.2929371069185,530.2968907088507,530.2853942569345,None,531.2844801449683,531.6077795899473,531.2844801449683,531.6077795899473,531.6077795899473,None,531.6077795899473,None,space,531.6077795899473,None,0.3228,532.1458206740208,None,0.40393342915922403,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,0,1,1,4,,,,,,,,,,,,,,,5s,533.1957552279346,534.2004249158781,534.19441220304,None,535.1945055988617,538.36469840887,535.1945055988617,538.36469840887,538.3587291308213,None,538.3587291308213,None,space,538.3587291308213,None,3.1643,538.7585661618505,None,0.2689985109027475,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,0,2,2,7,,,,,,,,,,,,,,,5s,539.8121906819288,540.812679472845,540.7997184768319,None,541.800310311839,543.8607795059215,541.800310311839,543.8607795059215,543.8607795059215,None,543.8607795059215,None,space,543.8607795059215,None,2.0612,544.2796412678435,None,0.28693182091228664,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,1.0,0.75,1,0,0,0,0,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,5s,545.3389260938857,546.3396050450392,546.3273709130008,None,547.3272205088288,551.4851415769663,547.3272205088288,551.4851415769663,551.4851415769663,None,551.4851415769663,None,space,551.4851415769663,None,4.1568,551.8790219319053,None,0.25456996797584,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,0,4,4,0,,,,,,,,,,,,,,,5s,552.9343580799177,553.9326175749302,553.928853547899,None,554.9275474979077,559.1881171339191,554.9275474979077,559.1881171339191,559.1881171339191,None,559.1881171339191,None,space,559.1881171339191,None,4.2562,559.5934519139118,None,0.2716044799890369,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,0,5,5,2,,,,,,,,,,,,,,,5s,560.6478210990317,561.6480926168151,561.6420663618483,None,562.6355365028139,563.9146525219548,562.6355365028139,563.9146525219548,563.9146525219548,None,563.9146525219548,None,space,563.9146525219548,None,1.2767,564.4122164018918,None,0.3690584031865001,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,0,6,6,9,,,,,,,,,,,,,,,5s,565.4721390849445,566.4724868119229,566.4598752588499,None,567.4604421718977,571.5263581438921,567.4604421718977,571.5263581438921,571.5263581438921,None,571.5263581438921,None,space,571.5263581438921,None,4.0625,572.0373523079325,None,0.3733688360080123,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,0,7,7,6,,,,,,,,,,,,,,,5s,573.0905671219807,574.0904291619081,574.0784137980081,None,575.0780524578877,577.8360139930155,575.0780524578877,577.8360139930155,577.8360139930155,None,577.8360139930155,None,space,577.8360139930155,None,2.7571,578.3028866699897,None,0.32771438197232783,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,0,8,8,1,,,,,,,,,,,,,,,5s,579.351375891827,580.3506484278478,580.3392951318529,None,581.3390729129314,584.0656177678611,581.3390729129314,584.0656177678611,584.0656177678611,None,584.0656177678611,None,space,584.0656177678611,None,2.7233,584.4847533979919,None,0.2820919689256698,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,0,9,9,5,,,,,,,,,,,,,,,5s,585.5448602819815,586.5449161429424,586.5321807200089,None,587.5322168939747,589.6361842169426,587.5322168939747,589.6361842169426,589.6361842169426,None,589.6361842169426,None,space,589.6361842169426,None,2.1041,590.078994535841,None,0.30354269803501666,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,1,0,10,4,,,,,,,,,,,,,,,5s,591.1334860320203,592.1323797658551,592.126648333855,None,593.1270310669206,594.3751785040367,593.1270310669206,594.3751785040367,594.3751785040367,None,594.3751785040367,None,space,594.3751785040367,None,1.2453,594.8600817339029,None,0.34854265581816435,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,1,1,11,5,,,,,,,,,,,,,,,5s,595.9209960128646,596.9208292458206,596.9145028858911,None,597.9144124318846,600.7939535810146,597.9144124318846,600.7939535810146,600.7882266468368,None,600.7882266468368,None,space,600.7882266468368,None,2.8763,601.2171056079678,None,0.29549069283530116,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,0.75,1.0,1,0,0,0,0,3,0,3,0,1,2,12,8,,,,,,,,,,,,,,,5s,602.2653815359809,603.2654527008999,603.2603109609336,None,604.2598267449066,608.253144094022,604.2598267449066,608.253144094022,608.253144094022,None,608.253144094022,None,space,608.253144094022,None,3.9943,608.6723098559305,None,0.2865867449436337,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,1,3,13,7,,,,,,,,,,,,,,,5s,609.726708192844,610.7268241348211,610.7141172338743,None,611.7147693538573,616.150780991884,611.7147693538573,616.150780991884,616.150780991884,None,616.150780991884,None,space,616.150780991884,None,4.4337,616.5622168739792,None,0.27693493315018713,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,1,4,14,0,,,,,,,,,,,,,,,5s,617.6185095948167,618.6236905560363,618.6113137518987,None,619.6114688869566,620.4176913588308,619.6114688869566,620.4176913588308,620.4176913588308,None,620.4176913588308,None,space,620.4176913588308,None,0.8062,620.9935346799903,None,0.44203960592858493,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,1.0,0.75,1,0,0,0,0,3,0,3,0,1,5,15,3,,,,,,,,,,,,,,,5s,622.0477502439171,623.0476809039246,623.0356669118628,None,624.0356856668368,624.5440805188846,624.0356856668368,624.5440805188846,624.5440805188846,None,624.5440805188846,None,space,624.5440805188846,None,0.5086,625.0966599918902,None,0.4196595111861825,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,1,6,16,1,,,,,,,,,,,,,,,5s,626.1516907049809,627.1563328618649,627.1500969128683,None,628.144422280835,631.4775858789217,628.144422280835,631.4775858789217,631.4775858789217,None,631.4775858789217,None,space,631.4775858789217,None,3.3286,631.9073947130237,None,0.2941392508801073,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,1,7,17,6,,,,,,,,,,,,,,,5s,632.968264844967,633.9684535749257,633.9567469698377,None,634.9621380909812,636.157434739871,634.9621380909812,636.157434739871,636.1518299418967,None,636.1518299418967,None,space,636.1518299418967,None,1.1914,636.5703058280051,None,0.28389885905198753,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,0,0,0,0,3,0,3,0,1,8,18,2,,,,,,,,,,,,,,,5s,637.6290251759347,638.6284765449818,638.622581937816,None,639.6224007690325,642.472604915034,639.6224007690325,642.472604915034,642.4670334060211,None,642.4670334060211,None,space,642.4670334060211,None,2.8442,642.8487452259287,None,0.24869697005487978,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,0,0,0,0,3,0,3,0,1,9,19,9,,,,,,,,,,,,,,,5s,643.9077269989066,644.9073322729673,644.9017026238143,None,645.9017152718734,649.1563519528136,645.9017152718734,649.1563519528136,649.1563519528136,None,649.1563519528136,None,space,649.1563519528136,None,3.2554,649.575090904953,None,0.27937922184355557,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.4708973739762,None,650.4708973739762,None,650.4708973739762,None,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,0,0,0,4,,,,,,,,,655.4714917310048,None,655.4714917310048,None,655.4714917310048,None,5s,657.6833101999946,658.6837879009545,658.677637598943,None,659.6771014858969,661.0117388200015,659.6771014858969,661.0117388200015,661.0056139000226,None,661.0056139000226,None,space,661.0056139000226,None,1.3302,661.4470050649252,None,0.3021175339818001,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,0,1,1,9,,,,,,,,,,,,,,,5s,662.5020278389566,663.5017759669572,663.4956356389448,None,664.4959340118803,667.7269035000354,664.4959340118803,667.7269035000354,667.7209198679775,None,667.7209198679775,None,space,667.7209198679775,None,3.2248,668.1806858938653,None,0.3228248390369117,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,5s,669.2288593589328,670.2280707820319,670.2165085298475,None,671.2224710739683,673.0476655678358,671.2224710739683,673.0476655678358,673.0418623660225,None,673.0418623660225,None,space,673.0418623660225,None,1.8199,673.4522440929431,None,0.2738751908764243,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,0,3,3,5,,,,,,,,,,,,,,,5s,674.5128334488254,675.5137696380261,675.5006965608336,None,676.5013719799463,680.8097581409384,676.5013719799463,680.8097581409384,680.8040434429422,None,680.8040434429422,None,space,680.8040434429422,None,4.2983,681.2289869629312,None,0.28768279193900526,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,1.0,0.75,1,1,0,1,0,0,0,0,0,0,4,4,6,,,,,,,,,,,,,,,5s,682.2830326859839,683.2826521948446,683.2708244789392,None,684.2712035959121,687.0773869028781,684.2712035959121,687.0773869028781,687.0773869028781,None,687.0773869028781,None,space,687.0773869028781,None,2.8017,687.5985010028817,None,0.38235181709751487,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,0,5,5,3,,,,,,,,,,,,,,,5s,688.6528291038703,689.6528517890256,689.6468215070199,None,690.6467507570051,692.2053610058501,690.6467507570051,692.2053610058501,692.199421643978,None,692.199421643978,None,space,692.199421643978,None,1.5544,692.6288985239808,None,0.2923255548812449,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,0,6,6,1,,,,,,,,,,,,,,,5s,693.6776467438322,694.6767056938261,694.6704677329399,None,695.6712284788955,697.8582806838676,695.6712284788955,697.8582806838676,697.8582806838676,None,697.8582806838676,None,space,697.8582806838676,None,2.1842,698.2541890628636,None,0.2654538319911808,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,0,7,7,2,,,,,,,,,,,,,,,5s,699.3136443039402,700.3132591689937,700.3003871820401,None,701.300551509019,703.5610654149204,701.300551509019,703.5610654149204,703.5610654149204,None,703.5610654149204,None,space,703.5610654149204,None,2.2604,703.9316627669614,None,0.2426812679041177,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,0.75,1.0,1,1,0,1,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,5s,704.9868216488976,705.9915316738188,705.9853635998443,None,706.9858995578252,707.8524804818444,706.9858995578252,707.8524804818444,707.8524804818444,None,707.8524804818444,None,space,707.8524804818444,None,0.8663,708.3374299709685,None,0.35126004787161946,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,0,9,9,7,,,,,,,,,,,,,,,5s,709.385970880976,710.3856595968828,710.3797924469691,None,711.3799461729359,715.4459193549119,711.3799461729359,715.4459193549119,715.4459193549119,None,715.4459193549119,None,space,715.4459193549119,None,4.0663,715.8649057908915,None,0.285812129965052,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,1,0,10,1,,,,,,,,,,,,,,,5s,716.9185882660095,717.9192613379564,717.9131057148334,None,718.9132494570222,723.040393604897,718.9132494570222,723.040393604897,723.0342262908816,None,723.0342262908816,None,space,723.0342262908816,None,4.1169,723.4478043289855,None,0.2735251721460372,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,1,1,11,4,,,,,,,,,,,,,,,5s,724.5002408339642,725.5011293538846,725.4882125819568,None,726.4879289569799,727.422257337952,726.4879289569799,727.422257337952,727.422257337952,None,727.422257337952,None,space,727.422257337952,None,0.9345,727.9980443299282,None,0.4374881568364799,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,1,2,12,2,,,,,,,,,,,,,,,5s,729.0524150498677,730.0527028788347,730.0396993288305,None,731.0401863448787,735.8523993110284,731.0401863448787,735.8523993110284,735.8523993110284,None,735.8523993110284,None,space,735.8523993110284,None,4.8089,736.337387601845,None,0.3513432720210403,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,1.0,0.75,1,1,0,1,0,0,0,0,0,1,3,13,6,,,,,,,,,,,,,,,5s,737.3857052070089,738.3848647288978,738.3729179720394,None,739.3729668059386,741.2213597698137,739.3729668059386,741.2213597698137,741.2213597698137,None,741.2213597698137,None,space,741.2213597698137,None,1.8496,741.7019705409184,None,0.35039136395789683,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,1,4,14,0,,,,,,,,,,,,,,,5s,742.7613237279002,743.7608260100242,743.7489016980398,None,744.7485860548913,747.8944950050209,744.7485860548913,747.8944950050209,747.8944950050209,None,747.8944950050209,None,space,747.8944950050209,None,3.1414,748.3672981238924,None,0.33324956404976547,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,1,5,15,3,,,,,,,,,,,,,,,5s,749.4276830698363,750.4269943928812,750.415023196023,None,751.4149280039128,753.7915945148561,751.4149280039128,753.7915945148561,753.7844448259566,None,753.7844448259566,None,space,753.7844448259566,None,2.3663,754.246552655939,None,0.32330047292634845,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,1,6,16,9,,,,,,,,,,,,,,,5s,755.3005266569089,756.3007792639546,756.2877541689668,None,757.2877390359063,759.766861830838,757.2877390359063,759.766861830838,759.766861830838,None,759.766861830838,None,space,759.766861830838,None,2.4796,760.2270378030371,None,0.324885776033625,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,0,0,0,0,1,7,17,7,,,,,,,,,,,,,,,5s,761.2757321738172,762.2755255568773,762.2692957320251,None,763.2694815970026,763.7730815119576,763.2694815970026,763.7730815119576,763.7672193809412,None,763.7672193809412,None,space,763.7672193809412,None,0.4935,764.3678360418417,None,0.46852745302021503,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,0.75,1.0,1,1,0,1,0,0,0,0,0,1,8,18,8,,,,,,,,,,,,,,,5s,765.4209568158258,766.4211181518622,766.4152730980422,None,767.4151058618445,767.5723111878615,767.4151058618445,767.5723111878615,767.5723111878615,None,767.5723111878615,None,space,767.5723111878615,None,0.156,768.1005317468662,None,0.39142292691394687,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,0,0,0,0,1,9,19,5,,,,,,,,,,,,,,,5s,769.1622341379989,770.1666327239946,770.1546764508821,None,771.1538851119112,773.5612589139491,771.1538851119112,773.5612589139491,773.5554124529008,None,773.5554124529008,None,space,773.5554124529008,None,2.4015,773.9973990358412,None,0.3043511041905731,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,1,0,1,0,0,0,0,7,,,,,,,,,774.888304252876,None,774.888304252876,None,774.888304252876,None,1s,776.2146482940298,777.2153427018784,777.2089499388821,None,778.2084480398335,778.4206864358857,778.2084480398335,778.4206864358857,778.4206864358857,None,778.4206864358857,None,space,778.4206864358857,None,0.2126,778.8030773289502,None,0.2470596490893513,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,1s,779.8569360019173,780.8568705739453,780.8531259919982,None,781.8512471918948,782.4642845848575,781.8512471918948,782.4642845848575,782.4584513448644,None,782.4584513448644,None,space,782.4584513448644,None,0.6075,782.8213494808879,None,0.22531553101725876,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,1,0,1,0,0,2,2,6,,,,,,,,,,,,,,,1s,783.8819875649642,784.8820658498444,784.8693580569234,None,785.8694252800196,786.7723756209016,785.8694252800196,786.7723756209016,786.7723756209016,None,786.7723756209016,None,space,786.7723756209016,None,0.9014,787.1608680968639,None,0.2553714979439974,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,1s,788.2089454529341,789.2083727288991,789.2026210059412,None,790.2028062529862,790.4753978408407,790.2028062529862,790.4753978408407,790.4753978408407,None,790.4753978408407,None,space,790.4753978408407,None,0.2709,790.9130342069548,None,0.3043540280777961,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,1,0,1,0,0,4,4,8,,,,,,,,,,,,,,,1s,791.9727095100097,792.9720446539577,792.9680034029298,None,793.9660881808959,794.3728135628626,793.9660881808959,794.3728135628626,794.3728135628626,None,794.3728135628626,None,space,794.3728135628626,None,0.4059,794.7613652979489,None,0.25492660887539387,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,1s,795.8204661209602,796.8213197989389,796.8090691808611,None,797.8084970859345,798.1536955910269,797.8084970859345,798.1536955910269,798.1536955910269,None,798.1536955910269,None,space,798.1536955910269,None,0.343,798.5179347889498,None,0.23405754216946661,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,1,0,1,0,0,6,6,9,,,,,,,,,,,,,,,1s,799.5792899478693,800.584170545917,800.5717575929593,None,801.5727360239252,801.9733821779955,801.5727360239252,801.9733821779955,801.9674916758668,None,801.9674916758668,None,space,801.9674916758668,None,0.3944,802.3541334508918,None,0.25226560700684786,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
left,0.75,1.0,0,1,0,1,0,1,0,1,0,0,7,7,4,,,,,,,,,,,,,,,1s,803.3983218648937,804.4029515699949,804.3901378510054,None,805.3901908749249,806.2506993268616,805.3901908749249,806.2506993268616,806.2506993268616,None,806.2506993268616,None,space,806.2506993268616,None,0.8576,806.615564852953,None,0.23305150982923806,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,0.75,1.0,1,1,0,1,0,1,0,1,0,0,8,8,5,,,,,,,,,,,,,,,1s,807.6749463288579,808.6747654969804,808.6688349768519,None,809.668805463938,810.5776955508627,809.668805463938,810.5776955508627,810.5776955508627,None,810.5776955508627,None,space,810.5776955508627,None,0.9089,810.9490181419533,None,0.24205149407498538,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
right,1.0,0.75,0,1,0,1,0,1,0,1,0,0,9,9,2,,,,,,,,,,,,,,,1s,812.0026724690106,813.0021098619327,812.9960448588245,None,813.9964069088455,814.742052417947,813.9964069088455,814.742052417947,814.742052417947,None,814.742052417947,None,space,814.742052417947,None,0.7455,815.0992463438306,None,0.22969552595168352,,,,,,,DEC004,001,2022_May_18_1431,2-25_cond_decay_EYE-try,2021.2.3,164.97306459079215,
